Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,405,417,411,5.76,5,411.0,0.0648,386.0,66.87,1
Resistance,388,388,388,0.0,1,388.0,0.0052,386.0,65.87,2
Resistance,432,434,433,1.15,3,433.0,0.1218,386.0,22.77,3
Resistance,480,506,493,12.53,3,493.0,0.2772,386.0,10.45,4
Resistance,533,554,544,10.31,4,544.0,0.4093,386.0,9.54,5
Resistance,561,576,568,7.64,3,568.0,0.4715,386.0,6.23,6
Resistance,590,596,593,2.89,3,593.0,0.5363,386.0,5.49,7
Resistance,617,673,645,28.28,2,645.0,0.671,386.0,2.94,8
Support,290,318,304,13.65,21,304.0,0.2124,386.0,94.41,1
Support,344,376,360,15.8,6,360.0,0.0674,386.0,77.56,2
Support,80,97,89,8.56,55,89.0,0.7694,386.0,70.56,3
Support,247,273,260,13.07,18,260.0,0.3264,386.0,53.5,4
Support,154,168,161,6.69,24,161.0,0.5829,386.0,40.48,5
Support,178,197,187,9.6,20,187.0,0.5155,386.0,38.06,6
Support,107,119,113,6.1,18,113.0,0.7073,386.0,25.1,7
Support,125,140,133,7.09,9,133.0,0.6554,386.0,13.52,8
