Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,7835,8018,7927,91.55,13,7927.0,0.0228,7750.0,395.87,1
Resistance,8543,8828,8685,142.29,29,8685.0,0.1206,7750.0,221.98,2
Resistance,8156,8373,8264,108.63,14,8264.0,0.0663,7750.0,183.43,3
Resistance,9121,9431,9276,154.76,29,9276.0,0.1969,7750.0,140.16,4
Resistance,9760,10220,9990,229.98,12,9990.0,0.289,7750.0,40.13,5
Resistance,10656,11029,10842,186.63,13,10842.0,0.399,7750.0,31.79,6
Resistance,11571,11796,11683,112.73,3,11683.0,0.5075,7750.0,5.8,7
Support,7261,7581,7421,159.86,25,7421.0,0.0425,7750.0,476.63,1
Support,6644,6982,6813,169.03,23,6813.0,0.1209,7750.0,175.7,2
Support,5989,6280,6135,145.25,13,6135.0,0.2084,7750.0,59.53,3
Support,4650,5053,4852,201.4,11,4852.0,0.3739,7750.0,28.65,4
Support,4215,4433,4324,109.26,10,4324.0,0.4421,7750.0,22.12,5
Support,3749,4094,3922,172.21,6,3922.0,0.4939,7750.0,11.91,6
Support,3020,3020,3020,0.0,1,3020.0,0.6103,7750.0,1.61,7
