Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,25385,26643,26014,629.25,9,26014.0,0.0262,25350.0,248.66,1
Resistance,27934,29962,28948,1014.0,28,28948.0,0.1419,25350.0,184.29,2
Resistance,33161,35296,34229,1067.7,14,34229.0,0.3503,25350.0,38.86,3
Resistance,36932,38861,37896,964.51,14,37896.0,0.4949,25350.0,27.73,4
Resistance,40363,41781,41072,708.92,16,41072.0,0.6202,25350.0,25.39,5
Resistance,44134,45266,44700,565.82,9,44700.0,0.7633,25350.0,11.64,6
Resistance,42552,43958,43255,702.54,5,43255.0,0.7063,25350.0,6.98,7
Support,23844,25053,24448,604.43,14,24448.0,0.0356,25350.0,307.14,1
Support,22229,23049,22639,409.86,9,22639.0,0.1069,25350.0,76.96,2
Support,19300,20685,19993,692.47,17,19993.0,0.2113,25350.0,76.81,3
Support,7096,8228,7662,566.02,35,7662.0,0.6978,25350.0,49.45,4
Support,11522,12903,12212,690.74,24,12212.0,0.5183,25350.0,45.43,5
Support,14118,16607,15362,1244.42,16,15362.0,0.394,25350.0,39.6,6
Support,9860,10573,10217,356.6,6,10217.0,0.597,25350.0,9.89,7
