Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,7835,8018,7927,91.55,13,7927.0,0.0228,7750.0,395.87,1
Resistance,8543,8828,8685,142.29,29,8685.0,0.1206,7750.0,221.98,2
Resistance,8156,8373,8264,108.63,14,8264.0,0.0663,7750.0,183.43,3
Resistance,9121,9484,9302,181.47,31,9302.0,0.2003,7750.0,147.44,4
Resistance,9870,10384,10127,257.05,12,10127.0,0.3067,7750.0,37.89,5
Resistance,10717,11422,11070,352.62,14,11070.0,0.4284,7750.0,31.94,6
Support,7261,7581,7421,159.86,25,7421.0,0.0425,7750.0,476.63,1
Support,6644,6982,6813,169.03,23,6813.0,0.1209,7750.0,175.7,2
Support,5989,6280,6135,145.25,13,6135.0,0.2084,7750.0,59.53,3
Support,4069,4408,4239,169.74,14,4239.0,0.453,7750.0,30.24,4
Support,4650,5053,4852,201.4,11,4852.0,0.3739,7750.0,28.65,5
Support,3077,3890,3483,406.49,3,3483.0,0.5506,7750.0,5.35,6
